state,date_installed,incentive_prog_names,type,size_kw,appraised,zipcode,install_type,installer,cost_per_watt,cost,lbnl_tts_version_year,lbnl_tts,city,utility_clean,tech_1,model1_clean,county,annual_PV_prod,annual_insolation,rebate,sales_tax_cost,tilt1,tracking_type,azimuth1,manuf2_clean,manuf3_clean,manuf1_clean,inv_man_clean,reported_annual_energy_prod,incentivetype,year_app_implied,year,npv_fit_real,application_implied,npv_pbi_real,other_incentive,appraised_cluster,inflation,other_incentive_real,zip_available,cust_city,pbi,pbi_real,pbi_length,application,fit_length,fit_rate,fit_payment,_3rdparty_implied,utility,install_price_real_w,install_price,installer_clean,manuf1_,inverter_reported,rebate_real,model1,_3rdparty,inv_model_reported,microinv_solarhub,bipv_3,bipv_2,bipv_1,sales_tax_rate,sales_tax_cost_real,bipv_all,thinfilm_all,china,sys_sizeac,pbi_rate,new_constr,effic_1,cust_county,tracking,inv_model_clean,mod_cost_real,inv_cost_real,bos_powerclerk_real,permitting_real,3rdparty,Filters=zipcode=01351
MA,11/18/2014,Massachusetts Clean Energy Center,uir,7.035,,01351,residential,Pv Squared,4.5506751955,32014.0,2016,true,Montague,National Grid,Mono,SPR-X21-335,Franklin,8559.871459,4.136571407,4000.0,,35.0,Fixed,125.0,,,,,7022.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MA,12/23/2013,Massachusetts Clean Energy Center,uir,2.76,,01351,residential,Pv Squared,6.5793478261,18159.0,2016,true,Montague,WMECO (DBA EverSource),Mono,SPR-230-WHT,Franklin,3658.235801,4.507713318,2208.0,,32.0,Fixed,175.0,SunPower,SunPower,SunPower,,2700.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,09/10/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,5.2,25480.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6485.901868,4.495840549,4165.0,,42.0,Fixed,180.0,,,,Solectria,5566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,08/13/2013,Massachusetts Clean Energy Center,uir,5.5,,01351,residential,Solar Store Of Greenfield,4.3545454545,23950.0,2016,true,Montague,WMECO (DBA EverSource),,,Franklin,7198.925293,4.456820965,4250.0,,25.0,Fixed,180.0,,,,Solectria,5948.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,08/20/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,4.5,22050.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5526.168201,3.873747826,1960.0,,,Fixed,,,,,,5566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,07/09/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,4.5,22050.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5526.168201,3.873747826,3920.0,,,Fixed,,,,,,5467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,10/11/2013,Massachusetts Clean Energy Center,uir,5.88,,01351,residential,Northeast Solar Design Associates,5.5996598639,32926.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,7502.516807,4.322786808,4000.0,,55.0,Fixed,180.0,,,,,6345.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,04/16/2013,Massachusetts Clean Energy Center,uir,2.205,,01351,residential,Northeast Solar Design Associates,4.5,9922.5,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,2655.885894,4.103529453,1764.0,,25.0,Fixed,120.0,,,,,2382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,05/08/2013,Massachusetts Clean Energy Center,uir,8.82,,01351,commercial,Northeast Solar Design Associates,4.5,39690.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,11168.85579,4.31466341,2000.0,1167.352941,20.0,Fixed,150.0,,,,,9734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,06/03/2013,Massachusetts Clean Energy Center,uir,5.145,,01351,residential,Northeast Solar Design Associates,4.5,23152.5,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6644.654451,4.384577274,4000.0,,40.0,Fixed,150.0,,,,,4807.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,07/31/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,4.5,22050.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5526.168201,3.873747826,3920.0,,,Fixed,,,,,,4891.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,08/30/2013,Massachusetts Clean Energy Center,uir,2.205,,01351,residential,Northeast Solar Design Associates,5.9256235828,13066.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,2486.77569,3.873747826,882.0,,,Fixed,,,,,,2491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,05/03/2013,Massachusetts Clean Energy Center,uir,3.675,,01351,residential,Northeast Solar Design Associates,4.5,16537.5,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,4801.881866,4.44702673,1470.0,,26.0,Fixed,165.0,,,,,4151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,04/09/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,4.5,22050.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6387.169141,4.437234879,1960.0,,25.0,Fixed,165.0,,,,,5535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,03/08/2013,Massachusetts Clean Energy Center,uir,4.41,,01351,residential,Northeast Solar Design Associates,4.5,19845.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5858.889027,4.516383171,3528.0,,36.0,Fixed,180.0,,,,,2139.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,07/08/2013,Massachusetts Clean Energy Center,uir,5.88,,01351,residential,Northeast Solar Design Associates,5.5486394558,32626.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6631.401841,3.873747826,4250.0,,,Fixed,,,,,Solectria,6679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,07/31/2013,Massachusetts Clean Energy Center,uir,5.39,,01351,residential,Northeast Solar Design Associates,4.8818181818,26313.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6078.785021,3.873747826,4000.0,,,Fixed,,,,,,6122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,09/06/2013,Massachusetts Clean Energy Center,uir,2.94,,01351,residential,Northeast Solar Design Associates,4.5,13230.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,3848.152793,4.456820965,2352.0,,25.0,Fixed,180.0,,,,,3280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,08/30/2013,Massachusetts Clean Energy Center,uir,2.94,,01351,residential,Northeast Solar Design Associates,4.6700680272,13730.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,3885.517566,4.490215302,2352.0,,35.0,Fixed,165.0,,,,,3362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,05/03/2013,Massachusetts Clean Energy Center,uir,11.445,,01351,residential,Pv Squared,4.9949322848,57167.0,2016,true,Montague,WMECO (DBA EverSource),Mono,multiple matches,Franklin,15100.35166,4.48552084,2000.0,,40.0,Fixed,190.0,SunPower,SunPower,SunPower,SunPower,11172.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,05/17/2013,Massachusetts Clean Energy Center,uir,4.41,,01351,residential,Northeast Solar,4.9535147392,21845.0,2016,true,Montague,WMECO (DBA EverSource),,,Franklin,,,3528.0,,35.0,Fixed,360.0,,,,,5022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
MA,03/22/2013,Massachusetts Clean Energy Center,uir,2.88,true,01351,residential,SolarCity,4.975,14328.0,2016,true,Montague,WMECO (DBA EverSource),Poly,TSM-240PA05,Franklin,3627.937969,4.295359135,1152.0,,36.0,Fixed,218.0,,,,,2879.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
